title,location,price,price_value,url,date_posted,category,square_meters,price_per_sqm,search_phrase,scraped_date
No Title,"Warszawa, Praga-Północ",3 400 zł,3400.0,https://www.olx.pl/d/oferta/wynajme-bezposrednio-3-pokojowe-mieszkanie-kotsisa-kozminski-nowe-CID3-ID15Fso5.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Włochy",6 700 zł,6700.0,https://www.olx.pl/d/oferta/nowe-mieszkanie-80m2-aleja-krakowska-289-CID3-ID15CRX2.html,30 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bemowo",2 750 zł,2750.0,https://www.olx.pl/d/oferta/mieszkanie-wynajem-warszawa-dzielnica-bemowo-ul-rayskiego-2-pokoje-CID3-ID1530sh.html,23 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Targówek",2 300 zł,2300.0,https://www.otodom.pl/pl/oferta/mieszkanie-na-targowku-przy-smolenskiej-metro-garaz-winda-ID4vgoh.html,Dzisiaj o 11:08,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,No Location,0 zł,0.0,https://www.olx.pl/oferta/praca/osoba-do-wynajmowania-mieszkan-rynek-nieruchomosci-praca-dodatkowa-CID4-ID15szXB.html,No Date,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Śródmieście",10 zł za godzinę,10.0,https://www.olx.pl/d/oferta/posprzatam-mieszkanie-CID4371-ID15HTTt.html,Dzisiaj o 00:46,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bemowo",2 600 zł,2600.0,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-przy-batalionow-chlopskich-ID4vaK6.html,Dzisiaj o 11:20,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bielany",2 500 złdo negocjacji,2500.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-warszawa-bielany-CID3-ID15HLQb.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Praga-Południe",2 500 zł,2500.0,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-33-mk-goclaw-obok-gh-promenada-ID4vgqz.html,Dzisiaj o 12:20,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ochota",1 520 000 zł,1520000.0,https://www.otodom.pl/pl/oferta/-ID4vfRs.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bemowo",4 500 zł,4500.0,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-kamienicy-z-garazem-idealne-dla-rodziny-ID4vghh.html,Dzisiaj o 00:48,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ursus",2 200 zł,2200.0,https://www.otodom.pl/pl/oferta/za-calosc-2950-zl-z-loggia-ID4vfPM.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ochota",2 200 zł,2200.0,https://www.otodom.pl/pl/oferta/mieszkanie-obok-parku-szczesliwickiego-przy-grojeckiej-ID4v5If.html,24 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ursus",529 000 zł,529000.0,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-ID4uNQD.html,10 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Białołęka",3 000 zł,3000.0,https://www.olx.pl/d/oferta/zoliborz-do-wynajecia-2-pokojowe-mieszkanie-100m-od-pl-wilsona-CID3-ID14gulT.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bemowo",2 030 zł,2030.0,https://www.otodom.pl/pl/oferta/bez-prowizji-mieszkanie-typu-studio-ID4vaqX.html,Odświeżono Dzisiaj o 15:23,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Żoliborz",1 930 zł,1930.0,https://www.olx.pl/d/oferta/mieszkanie-kolo-metra-pl-wilsona-zoliborz-CID3-ID15HEA1.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ochota",2 600 zł,2600.0,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-metro-sluzew-CID3-ID15I7xN.html,Dzisiaj o 13:06,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,28 kwietnia 2025,150  zł/za dobę,150.0,https://www.olx.pl/d/oferta/dwupokojowe-wyposazone-mieszkanie-na-srodmiesciu-CID1816-ID15BlYH.html,No Date,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bemowo",99 zł,99.0,https://www.olx.pl/d/oferta/robot-sprzatajacy-lenovo-t1-s-pro-CID99-ID15Hmko.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Mokotów",629 000 zł,629000.0,https://www.otodom.pl/pl/oferta/-ID4vf8U.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ursus",3 000 zł,3000.0,https://www.otodom.pl/pl/oferta/mieszkanie-na-ursusie-60m2-90m2-ogrodek-ID4vaBk.html,29 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bielany",3 600 zł,3600.0,https://www.otodom.pl/pl/oferta/-ID4vfFg.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Targówek",2 400 zł,2400.0,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-38m2-50m-do-metra-brodno-ID4vgjk.html,Dzisiaj o 01:57,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Praga-Południe",1 900 zł,1900.0,https://www.otodom.pl/pl/oferta/kawalerka-przy-promenadzie-na-goclawiu-garaz-winda-komorka-lok-ID4vgnK.html,Dzisiaj o 10:38,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wola",3 400 zł,3400.0,https://www.olx.pl/d/oferta/wynajme-2-pok-mieszkanie-warszawa-wola-40m2-z-balkonem-CID3-ID15GX7t.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Śródmieście",3 890 zł,3890.0,https://www.olx.pl/d/oferta/wynajem-mieszkanie-srodmiescie-centrum-2-pokoje-ul-krochmalna-CID3-ID153fIj.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Włochy",3 800 zł,3800.0,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-bezposrednio-ID4v2ck.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Praga-Północ",797 000 złdo negocjacji,797000.0,https://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-39-78-m-balkon-8-53-m-CID3-ID14QWKc.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wola",3 400 zł,3400.0,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-2-pokoje-ul-czluchowska-2b-CID3-ID15I3Eb.html,Dzisiaj o 11:13,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Praga-Północ",1 100 zł,1100.0,https://www.olx.pl/d/oferta/pokoj-12-m-ul-wiosenna-praga-polnoc-a-CID3-ID15Hhls.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Białołęka",2 850 zł,2850.0,https://www.otodom.pl/pl/oferta/nieaktualne-mieszkanie-z-osobna-sypialnia-od-zaraz-ID4veh3.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ochota",3 000 zł,3000.0,https://www.otodom.pl/pl/oferta/-ID4verH.html,Dzisiaj o 11:08,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wola",515 000 zł,515000.0,https://www.otodom.pl/pl/oferta/mieszkanie-z-potencjalem-metro-ksiecia-janusza-ID4vcRu.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Śródmieście",250  zł/za dobę,250.0,https://www.olx.pl/d/oferta/mieszkanie-w-centrum-z-widokiem-na-palac-kultury-CID1816-ID15hEMz.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Praga-Południe",2 950 zł,2950.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-grochow-warszawa-CID3-ID154MNi.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wola",201  zł/za dobę,201.0,https://www.olx.pl/d/oferta/mieszkanie-2-pok-wola-blisko-centrum-CID1816-ID15zI0Z.html,26 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wola",1 300 zł,1300.0,https://www.olx.pl/d/oferta/pokoj-jana-kazimierza-na-wynajem-CID3-ID13KcGx.html,Dzisiaj o 02:50,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Targówek",590 000 zł,590000.0,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-metro-trocka-ID4vcNL.html,02 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bemowo",3 600 zł,3600.0,https://www.olx.pl/d/oferta/bemowo-2-pokojowe-mieszkanie-do-wynajecia-2-minuty-od-metra-CID3-ID15Ffpn.html,04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Żoliborz",4 500 zł,4500.0,https://www.olx.pl/d/oferta/mieszkanie-60m-metro-mlynow-garaz-podziemny-CID3-ID13Emwv.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ursus",3 200 zł,3200.0,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-50m-kw-2-pokoje-z-kuchnia-ID4wVt1.html,15 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ursynów",2 000 zł,2000.0,https://www.otodom.pl/pl/oferta/studio-na-ursynowie-metro-ursynow-winda-garaz-komorka-sggw-ID4vgnS.html,Dzisiaj o 10:46,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Bemowo",2 300 zł,2300.0,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-dwupokojowe-na-bemowie-ID35fIq.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wola",3 600 zł,3600.0,https://www.otodom.pl/pl/oferta/bezposrednio-klimatyczne-2-pokojowe-mieszkanie-w-kamienicy-na-woli-ID4veL2.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wilanów",3 900 zł,3900.0,https://www.otodom.pl/pl/oferta/-ID4vf3P.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Śródmieście",850 zł,850.0,https://www.olx.pl/d/oferta/wynajme-pokoj-w-mieszkaniu-3-pokojowym-aleja-solidarnosci-CID3-ID15GYhY.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wilanów",2 100 zł,2100.0,https://www.olx.pl/d/oferta/mieszkanie-2-pok-34-m2-w-wyszkowie-CID3-ID15HXmy.html,Dzisiaj o 02:11,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wawer",4 300 zł,4300.0,https://www.otodom.pl/pl/oferta/mieszkanie-75m2-wawer-tawulkowa-3-za-72-bezczynszowe-ID4vfoq.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Wola",3 200 zł,3200.0,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-ul-jana-kazimierza-ID4vcSN.html,02 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Śródmieście",3 600 zł,3600.0,https://www.olx.pl/d/oferta/nowoczesne-mieszkanie-przy-ulicy-grzybowska-30-12-pietro-CID3-ID15H4PR.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Mokotów",1 450 zł,1450.0,https://www.olx.pl/d/oferta/pokoj-do-wynajecia-wysoki-standard-pulawska-metro-wilanowska-CID3-ID15I5TO.html,Dzisiaj o 12:21,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:27
No Title,"Warszawa, Ochota",2 990 zł,2990.0,https://www.olx.pl/d/oferta/klimatyczne-mieszkanie-obok-metro-pole-mokotowskie-politechnika-sgh-CID3-ID15yMK8.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Wola",749 000 zł,749000.0,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-po-remoncie-blisko-arkadii-ID4wrIC.html,Odświeżono Dzisiaj o 14:11,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Bemowo",2 900 zł,2900.0,https://www.olx.pl/d/oferta/bezposrednio-mieszkanie-40-m-bemowo-lazurowa-CID3-ID15EiI7.html,02 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Bemowo",3 600 zł,3600.0,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-w-poblizu-stacji-metra-bemowo-56-m2-ID43G74.html,29 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Ochota",3 000 zł,3000.0,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-3-pokoje-bezposrednio-ochota-rakowiec-CID3-ID15HL9y.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Wola",1 330 zł,1330.0,https://www.olx.pl/d/oferta/pokoj-do-wynajecia-wola-CID3-ID15HTdr.html,Dzisiaj o 00:40,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Bielany",790 000 zł,790000.0,https://www.otodom.pl/pl/oferta/gruntownie-odremontowane-mieszkanie-warszawa-ID4w5oB.html,28 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Mokotów",3 700 zł,3700.0,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-mokotow-2-pokoje-ogrod-garaz-ID4wuEz.html,27 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Włochy",3 500 zł,3500.0,https://www.olx.pl/d/oferta/mieszkanie-2pokojowe-z-miejscem-parkingowym-wlochy-CID3-ID15HMVT.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Ochota",2 500 zł,2500.0,https://www.otodom.pl/pl/oferta/3-pokojowe-ochota-ul-grojecka-hala-banacha-ID4v6iV.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Ursynów",3 300 zł,3300.0,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-na-ursynowie-75m-CID3-ID15Hw6T.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Ursus",10 900 zł,10900.0,https://www.olx.pl/d/oferta/motocykl-suzuki-sv1000-n-2006-igla-przygotowany-do-sezonu-CID5-ID15HXUX.html,Dzisiaj o 10:22,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Bemowo",3 000 zł,3000.0,https://www.otodom.pl/pl/oferta/mieszkanie-2pokoje-32m2-bemowo-trasa-s8-metro-ID4uu92.html,Odświeżono dnia 03 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Praga-Południe",8 500 zł,8500.0,https://www.olx.pl/d/oferta/mieszkanie-dla-10-pracownikow-10-min-do-centrum-850zl-os-msc-CID3-ID11WeNb.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Włochy",3 800 zł,3800.0,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-do-wynajecia-z-garazem-podziemnym-ul-rakowska-CID3-ID15HWOP.html,Dzisiaj o 01:28,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Ursus",760 000 złdo negocjacji,760000.0,https://www.olx.pl/d/oferta/mieszkanie-warszawa-ursus-do-negocjacji-CID3-ID14w5yh.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Praga-Południe",3 500 zł,3500.0,https://www.otodom.pl/pl/oferta/klimatyczne-3-pokojowe-mieszkanie-na-saskiej-kepie-ID4wV8G.html,Odświeżono dnia 04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Praga-Południe",3 300 zł,3300.0,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-43-m2-klimatyzacja-ul-zupnicza-ID4vdYq.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Śródmieście",4 000 zł,4000.0,https://www.olx.pl/d/oferta/metro-ratusz-arsenal-3-pokojowe-mieszkanie-CID3-ID157UER.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Praga-Północ",3 990 zł,3990.0,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-przy-metrze-dworzec-wilenski-od-zaraz-CID3-ID15H6oL.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Bemowo",3 990 zł,3990.0,https://www.olx.pl/d/oferta/duze-czteropokojowe-mieszkanie-przy-metrze-CID3-ID15GbDT.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Praga-Północ",2 900 zł,2900.0,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-typu-studio-33-m-z-balkonem-praga-polnoc-CID3-ID15ETjk.html,03 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Włochy",2 762 zł,2762.0,https://www.otodom.pl/pl/oferta/przytulne-studio-30m2-bezposrednio-pets-ok-ID4uDge.html,Odświeżono Dzisiaj o 13:11,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Ochota",3 050 zł,3050.0,https://www.olx.pl/d/oferta/przytulne-mieszkanie-w-centrum-warszawy-CID3-ID15A7d9.html,27 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Praga-Północ",1 450 zł,1450.0,https://www.olx.pl/d/oferta/duzy-pokoj-saska-kepa-od-30-4-nowe-mieszkanie-metro-politechnika-11min-CID3-ID15xRwq.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Praga-Południe",2 500 zł,2500.0,https://www.otodom.pl/pl/oferta/mieszkanie-32-5-m-2-pokoje-warszawa-goclaw-ID4vgd9.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Śródmieście",1 000 000 zł,1000000.0,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-przy-krakowskim-przedmiesciu-ID4v15h.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Wilanów",845 000 zł,845000.0,https://www.olx.pl/d/oferta/gotowe-do-zamieszkania-mieszkanie-2-pokoje-w-wilanowie-garaz-w-cenie-CID3-ID15FJSa.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Mokotów",3 200 zł,3200.0,https://www.olx.pl/d/oferta/przytulne-mieszkanie-mokotow-CID3-ID13V9OT.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Targówek",850 000 zł,850000.0,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-dwoma-ogrodkami-zacisze-wilno-warszawa-ID4vcho.html,01 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Bemowo",2 030 zł,2030.0,https://www.otodom.pl/pl/oferta/bez-prowizji-mieszkanie-typu-studio-ID4vaqX.html,Odświeżono Dzisiaj o 15:23,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Ursus",2 999 zł,2999.0,https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-mieszkanie-z-garazem-ID4wZal.html,16 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Ochota",2 500 złdo negocjacji,2500.0,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-ul-bruna-warszawa-CID3-ID15HOMX.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
No Title,"Warszawa, Praga-Południe",3 500 zł,3500.0,https://www.otodom.pl/pl/oferta/mieszkanie-goclaw-nowe-budownictwo-wyzszy-standa-ID4uYmm.html,Odświeżono dnia 04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:35
